UNIVERSITY_ID;FACULTY_NAME;DEPARTMENT_ID;YEAR_ID;UNIVERSITY_NAME;UNIVERSITY_TYPE;DEPARTMENT_NAME;SCORE_TYPE;SCHOLARSHIP_TYPE;GENERAL_CAPACITY;SCHOOL_CAPACITY;GENERAL_ENROLLMENT;SCHOOL_ENROLLMENT;SUM_CAPACITY;SUM_ENROLLMENT;FIELD_RATE;LAST_SCORE;LAST_RANK;FIRST_SCORE;FIRST_RANK
2047;Mühendislik Fakültesi;204711421;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Ýnþaat Mühendisliði (Ýngilizce) (%50 Ýndirimli);SAY;%50 Ýndirimli;10;---;---;---;10;---;---;---;---;---;---
2047;Mühendislik Fakültesi;204711448;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Makine Mühendisliði (Ýngilizce) (Burslu);SAY;Burslu;2;---;2;---;2;2;100,00%;425,0033;76.380;440,3565;62.991
2047;Mühendislik Fakültesi;204711457;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Makine Mühendisliði (Ýngilizce) (%50 Ýndirimli);SAY;%50 Ýndirimli;13;---;3;---;13;3;23,10%;291,55677;276.377;376,31038;124.947
2047;Mühendislik Fakültesi;204711475;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Otomotiv Mühendisliði (Ýngilizce) (%50 Ýndirimli);SAY;%50 Ýndirimli;17;---;3;---;17;3;17,60%;286,21143;291.276;303,36249;246.278
2047;Mühendislik Fakültesi;204711545;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Mekatronik Mühendisliði (Ýngilizce) (Burslu);SAY;Burslu;3;---;3;---;3;3;100,00%;419,0719;81.726;423,6943;77.502
2047;Mühendislik Fakültesi;204711554;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Mekatronik Mühendisliði (Ýngilizce) (%50 Ýndirimli);SAY;%50 Ýndirimli;17;---;2;---;17;2;11,80%;290,671;278.798;291,90252;275.442
2047;Sanat, Tasarým ve Mimarlýk Fakültesi;204711678;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Mimarlýk (Ýngilizce) (%50 Ýndirimli);SAY;%50 Ýndirimli;15;---;2;---;15;2;13,30%;306,15049;239.655;312,99389;224.464
2047;Sanat, Tasarým ve Mimarlýk Fakültesi;204711703;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Mimarlýk (Ýngilizce) (Burslu);SAY;Burslu;15;---;15;---;15;15;100,00%;368,38004;134.436;389,68154;110.128
2047;Mühendislik Fakültesi;204711906;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Bilgisayar Mühendisliði (Ýngilizce) (Burslu);SAY;Burslu;5;---;5;---;5;5;100,00%;466,27621;40.691;481,45744;28.677
2047;Mühendislik Fakültesi;204711915;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Bilgisayar Mühendisliði (Ýngilizce) (%50 Ýndirimli);SAY;%50 Ýndirimli;30;---;30;---;30;30;100,00%;304,93112;242.531;372,17249;129.842
2047;Ýþletme ve Yönetim Bilimleri Fakültesi;204711933;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Uluslararasý Ticaret (Fakülte) (Ýngilizce) (Burslu);EA;Burslu;4;---;4;---;4;4;100,00%;344,38798;146.342;355,93044;118.620
2047;Ýþletme ve Yönetim Bilimleri Fakültesi;204711942;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Uluslararasý Ticaret (Fakülte) (Ýngilizce) (%50 Ýndirimli);EA;%50 Ýndirimli;21;---;21;---;21;21;100,00%;213,92964;938.026;310,77453;249.383
2047;Eðitim Fakültesi;204712155;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Rehberlik ve Psikolojik Danýþmanlýk (Burslu);EA;Burslu;4;---;4;---;4;4;100,00%;376,1096;75.650;386,18723;57.202
2047;Eðitim Fakültesi;204712164;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Rehberlik ve Psikolojik Danýþmanlýk (%50 Ýndirimli);EA;%50 Ýndirimli;21;---;2;---;21;2;9,50%;299,20936;295.109;301,40047;285.950
2047;Eðitim Fakültesi;204712207;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Ýngilizce Öðretmenliði (Burslu);DÝL;Burslu;7;---;7;---;7;7;100,00%;427,49212;9.297;439,06484;7.232
2047;Eðitim Fakültesi;204712216;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Ýngilizce Öðretmenliði (%50 Ýndirimli);DÝL;%50 Ýndirimli;43;---;43;---;43;43;100,00%;291,90916;48.424;366,90854;25.060
2047;Eðitim Fakültesi;204712243;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Okul Öncesi Öðretmenliði (Burslu);SÖZ;Burslu;6;---;6;---;6;6;100,00%;382,29722;23.579;398,09584;13.258
2047;Eðitim Fakültesi;204712252;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Okul Öncesi Öðretmenliði (%50 Ýndirimli);SÖZ;%50 Ýndirimli;34;---;34;---;34;34;100,00%;296,60102;230.644;338,06625;88.906
2047;Sanat, Tasarým ve Mimarlýk Fakültesi;204712279;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Mimarlýk (Burslu);SAY;Burslu;15;---;15;---;15;15;100,00%;366,62295;136.563;391,62509;108.065
2047;Sanat, Tasarým ve Mimarlýk Fakültesi;204712288;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Mimarlýk (%50 Ýndirimli);SAY;%50 Ýndirimli;15;---;1;---;15;1;6,70%;306,58105;238.652;306,58105;238.652
2047;Mühendislik Fakültesi;204712304;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Ýnþaat Mühendisliði (Burslu);SAY;Burslu;10;---;10;---;10;10;100,00%;310,21065;230.495;332,89277;186.118
2047;Mühendislik Fakültesi;204712313;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Ýnþaat Mühendisliði (%50 Ýndirimli);SAY;%50 Ýndirimli;10;---;1;---;10;1;10,00%;287,1312;288.617;287,1312;288.617
2047;Týp Fakültesi;204712446;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Týp (Ýngilizce) (Ücretli);SAY;Ücretli;68;---;68;---;68;68;100,00%;455,71008;49.621;483,29253;27.296
2047;Týp Fakültesi;204712455;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Týp (Ýngilizce) (Burslu);SAY;Burslu;12;---;12;---;12;12;100,00%;499,71336;15.893;513,08919;8.558
2047;Diþ Hekimliði Fakültesi ;204712473;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Diþ Hekimliði (Ücretli);SAY;Ücretli;68;---;62;---;68;62;91,20%;422,1388;78.870;460,05307;45.890
2047;Diþ Hekimliði Fakültesi ;204712482;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Diþ Hekimliði (Burslu);SAY;Burslu;12;---;12;---;12;12;100,00%;483,73595;26.962;487,95774;23.856
2047;Sanat, Tasarým ve Mimarlýk Fakültesi;204712676;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Görsel Ýletiþim Tasarýmý (Burslu);SÖZ;Burslu;3;---;3;---;3;3;100,00%;375,04097;30.025;401,23619;11.757
2047;Sanat, Tasarým ve Mimarlýk Fakültesi;204712685;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Görsel Ýletiþim Tasarýmý (%50 Ýndirimli);SÖZ;%50 Ýndirimli;17;---;4;---;17;4;23,50%;217,1651;758.492;239,71227;578.989
2047;Eðitim Fakültesi;204712904;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Özel Eðitim Öðretmenliði (Burslu);SÖZ;Burslu;8;---;8;---;8;8;100,00%;400,65027;12.031;425,64493;4.300
2047;Eðitim Fakültesi;204712913;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Özel Eðitim Öðretmenliði (%50 Ýndirimli);SÖZ;%50 Ýndirimli;41;---;41;---;41;41;100,00%;314,44663;157.902;348,47525;67.191
2047;Saðlýk Bilimleri Fakültesi;204712931;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Beslenme ve Diyetetik (Fakülte) (Burslu);SAY;Burslu;11;---;11;---;11;11;100,00%;392,70088;106.995;423,41797;77.739
2047;Saðlýk Bilimleri Fakültesi;204712949;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Beslenme ve Diyetetik (Fakülte) (%50 Ýndirimli);SAY;%50 Ýndirimli;59;---;59;---;59;59;100,00%;240,17992;475.970;331,76255;188.124
2047;Saðlýk Bilimleri Fakültesi;204712967;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Beslenme ve Diyetetik (Fakülte) (Ýngilizce) (Burslu);SAY;Burslu;6;---;6;---;6;6;100,00%;400,66231;99.046;422,57258;78.480
2047;Saðlýk Bilimleri Fakültesi;204712976;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Beslenme ve Diyetetik (Fakülte) (Ýngilizce) (%50 Ýndirimli);SAY;%50 Ýndirimli;34;---;34;---;34;34;100,00%;235,73259;501.522;322,935;204.279
2047;Saðlýk Bilimleri Fakültesi;204712994;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Çocuk Geliþimi (Fakülte) (Burslu);EA;Burslu;5;---;5;---;5;5;100,00%;318,60759;221.784;324,84585;201.634
2047;Saðlýk Bilimleri Fakültesi;204713002;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Çocuk Geliþimi (Fakülte) (%50 Ýndirimli);EA;%50 Ýndirimli;23;---;21;---;23;21;91,30%;203,9703;983.846;245,47553;620.143
2047;Saðlýk Bilimleri Fakültesi;204713029;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Fizyoterapi ve Rehabilitasyon (Fakülte) (Burslu);SAY;Burslu;5;---;5;---;5;5;100,00%;346,68623;163.805;368,00482;134.908
2047;Saðlýk Bilimleri Fakültesi;204713038;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Fizyoterapi ve Rehabilitasyon (Fakülte) (%50 Ýndirimli);SAY;%50 Ýndirimli;25;---;25;---;25;25;100,00%;224,24098;582.593;276,20467;321.794
2047;Saðlýk Bilimleri Fakültesi;204713056;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Hemþirelik (Fakülte) (Burslu);SAY;Burslu;9;---;9;---;9;9;100,00%;361,93817;142.657;370,76537;131.515
2047;Saðlýk Bilimleri Fakültesi;204713065;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Hemþirelik (Fakülte) (%50 Ýndirimli);SAY;%50 Ýndirimli;51;---;51;---;51;51;100,00%;250,19916;424.468;314,89842;220.406
2047;Týp Fakültesi;204713108;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Týp (Burslu);SAY;Burslu;12;---;12;---;12;12;100,00%;503,41604;13.633;511,43033;9.305
2047;Ýþletme ve Yönetim Bilimleri Fakültesi;204713171;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Ekonomi ve Finans (Ýngilizce) (Burslu);EA;Burslu;3;---;3;---;3;3;100,00%;342,0052;152.620;354,33066;122.337
2047;Ýþletme ve Yönetim Bilimleri Fakültesi;204713189;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Ekonomi ve Finans (Ýngilizce) (%50 Ýndirimli);EA;%50 Ýndirimli;17;---;8;---;17;8;47,10%;205,3348;981.631;252,28108;565.899
2047;Mühendislik Fakültesi;204713205;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Yazýlým Mühendisliði (Ýngilizce) (Burslu);SAY;Burslu;5;---;5;---;5;5;100,00%;466,91686;40.176;477,03794;32.081
2047;Mühendislik Fakültesi;204713214;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Yazýlým Mühendisliði (Ýngilizce) (%50 Ýndirimli);SAY;%50 Ýndirimli;30;---;30;---;30;30;100,00%;299,72705;255.126;415,19222;85.276
2047;Mühendislik Fakültesi;204713232;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Genetik ve Biyomühendislik (Ýngilizce) (Burslu);SAY;Burslu;3;---;3;---;3;3;100,00%;432,27478;70.055;438,31391;64.798
2047;Mühendislik Fakültesi;204713241;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Genetik ve Biyomühendislik (Ýngilizce) (%50 Ýndirimli);SAY;%50 Ýndirimli;17;---;---;---;17;---;---;---;---;---;---
2047;Diþ Hekimliði Fakültesi ;204713259;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Diþ Hekimliði (Ýngilizce) (Ücretli);SAY;Ücretli;59;---;33;---;59;33;55,90%;420,97939;79.921;446,61102;57.503
2047;Diþ Hekimliði Fakültesi ;204713268;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Diþ Hekimliði (Ýngilizce) (Burslu);SAY;Burslu;11;---;11;---;11;11;100,00%;475,01932;33.739;489,17207;22.963
2047;Sanat, Tasarým ve Mimarlýk Fakültesi;204790510;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Ýç Mimarlýk ve Çevre Tasarýmý (Burslu);EA;Burslu;8;---;8;---;8;8;100,00%;358,57421;112.575;375,79476;76.266
2047;Sanat, Tasarým ve Mimarlýk Fakültesi;204790511;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Ýç Mimarlýk ve Çevre Tasarýmý (%50 Ýndirimli);EA;%50 Ýndirimli;42;---;42;---;42;42;100,00%;246,68839;610.083;315,96139;230.749
2047;Týp Fakültesi;204790512;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Týp (Ücretli);SAY;Ücretli;68;---;68;---;68;68;100,00%;462,22325;44.112;486,38261;24.995
2047;Uygulamalý Bilimler Fakültesi;204790519;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Halkla Ýliþkiler ve Reklamcýlýk (Fakülte) (Burslu);SÖZ;Burslu;5;---;5;---;5;5;100,00%;351,63831;61.573;357,99713;51.210
2047;Uygulamalý Bilimler Fakültesi;204790520;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Halkla Ýliþkiler ve Reklamcýlýk (Fakülte) (%50 Ýndirimli);SÖZ;%50 Ýndirimli;25;---;8;---;25;8;32,00%;214,35107;778.510;284,99014;287.791
2047;Uygulamalý Bilimler Fakültesi;204790521;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Havacýlýk Yönetimi (Fakülte) (Burslu);EA;Burslu;5;---;5;---;5;5;100,00%;341,70185;153.379;353,66721;123.824
2047;Uygulamalý Bilimler Fakültesi;204790522;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Havacýlýk Yönetimi (Fakülte) (%50 Ýndirimli);EA;%50 Ýndirimli;25;---;15;---;25;15;60,00%;200,94203;987.412;313,29891;240.254
2047;Uygulamalý Bilimler Fakültesi;204790523;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Pilotaj (Fakülte) (Ýngilizce) (Ücretli);SAY;Ücretli;34;---;34;---;34;34;100,00%;242,92546;461.114;359,7123;145.538
2047;Uygulamalý Bilimler Fakültesi;204790524;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Pilotaj (Fakülte) (Ýngilizce) (Burslu);SAY;Burslu;6;---;6;---;6;6;100,00%;513,16751;8.521;516,27181;7.163
2047;Ýnsan ve Toplum Bilimleri Fakültesi;204790529;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Rusça Mütercim ve Tercümanlýk (Fakülte) (Burslu);DÝL;Burslu;3;---;3;---;3;3;100,00%;442,04032;6.795;456,077;4.919
2047;Ýnsan ve Toplum Bilimleri Fakültesi;204790530;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Rusça Mütercim ve Tercümanlýk (Fakülte) (%50 Ýndirimli);DÝL;%50 Ýndirimli;17;---;2;---;17;2;11,80%;269,21548;56.100;274,67817;54.204
2047;Ýnsan ve Toplum Bilimleri Fakültesi;204790531;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Çince Mütercim ve Tercümanlýk (Burslu);DÝL;Burslu;5;---;5;---;5;5;100,00%;459,6943;4.518;473,32292;3.251
2047;Ýnsan ve Toplum Bilimleri Fakültesi;204790532;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Çince Mütercim ve Tercümanlýk (%50 Ýndirimli);DÝL;%50 Ýndirimli;30;---;13;---;30;13;43,30%;220,90162;74.625;391,81317;17.971
2047;Ýnsan ve Toplum Bilimleri Fakültesi;204790533;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Ýngilizce Mütercim ve Tercümanlýk (Fakülte) (Burslu);DÝL;Burslu;5;---;5;---;5;5;100,00%;438,09775;7.394;449,70745;5.703
2047;Ýnsan ve Toplum Bilimleri Fakültesi;204790534;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Ýngilizce Mütercim ve Tercümanlýk (Fakülte) (%50 Ýndirimli);DÝL;%50 Ýndirimli;30;---;30;---;30;30;100,00%;245,3932;64.897;359,63746;27.233
2047;Ýþletme ve Yönetim Bilimleri Fakültesi;204790535;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Lojistik Yönetimi (Fakülte) (Ýngilizce) (Burslu);EA;Burslu;3;---;3;---;3;3;100,00%;310,98525;248.598;324,40112;203.030
2047;Ýþletme ve Yönetim Bilimleri Fakültesi;204790536;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Lojistik Yönetimi (Fakülte) (Ýngilizce) (%50 Ýndirimli);EA;%50 Ýndirimli;17;---;5;---;17;5;29,40%;214,17342;935.831;225,83455;806.056
2047;Uygulamalý Bilimler Fakültesi;204790537;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Gastronomi ve Mutfak Sanatlarý (Fakülte) (Burslu);SÖZ;Burslu;10;---;10;---;10;10;100,00%;379,46242;25.957;436,36628;2.787
2047;Uygulamalý Bilimler Fakültesi;204790538;20;ÝSTANBUL OKAN ÜNÝVERSÝTESÝ ;Vakýf;Gastronomi ve Mutfak Sanatlarý (Fakülte) (%50 Ýndirimli);SÖZ;%50 Ýndirimli;55;---;35;---;55;35;63,60%;207,10472;809.727;298,93208;220.064
2048;Ýþletme Fakültesi;204810016;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Ýþletme (Ýngilizce) (Burslu);EA;Burslu;9;---;9;---;9;9;100,00%;494,8845;1.063;506,07209;612
2048;Ýþletme Fakültesi;204810025;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Ýþletme (Ýngilizce) (%50 Ýndirimli);EA;%50 Ýndirimli;54;---;54;---;54;54;100,00%;315,99561;230.645;451,42787;6.068
2048;Mühendislik Fakültesi;204810043;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Endüstri Mühendisliði (Ýngilizce) (Burslu);SAY;Burslu;18;---;18;---;18;18;100,00%;513,28052;8.473;523,56179;4.543
2048;Mühendislik Fakültesi;204810052;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Endüstri Mühendisliði (Ýngilizce) (%50 Ýndirimli);SAY;%50 Ýndirimli;81;---;81;---;81;81;100,00%;425,22774;76.184;478,10342;31.244
2048;Uygulamalý Bilimler Yüksekokulu;204810088;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Otel Yöneticiliði (Ýngilizce) (Burslu);EA;Burslu;3;---;3;---;3;3;100,00%;405,98437;29.154;425,59867;14.291
2048;Uygulamalý Bilimler Yüksekokulu;204810097;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Otel Yöneticiliði (Ýngilizce) (%50 Ýndirimli);EA;%50 Ýndirimli;17;---;17;---;17;17;100,00%;259,21225;515.319;293,96306;318.151
2048;Mühendislik Fakültesi;204810113;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Elektrik-Elektronik Mühendisliði (Ýngilizce) (Burslu);SAY;Burslu;9;---;9;---;9;9;100,00%;525,9055;3.874;541,93335;743
2048;Mühendislik Fakültesi;204810131;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Elektrik-Elektronik Mühendisliði (Ýngilizce) (%50 Ýndirimli);SAY;%50 Ýndirimli;41;---;41;---;41;41;100,00%;435,54397;67.199;497,92506;17.026
2048;Mühendislik Fakültesi;204810158;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Makine Mühendisliði (Ýngilizce) (Burslu);SAY;Burslu;8;---;8;---;8;8;100,00%;496,45204;17.973;516,32199;7.138
2048;Mühendislik Fakültesi;204810167;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Makine Mühendisliði (Ýngilizce) (%50 Ýndirimli);SAY;%50 Ýndirimli;39;---;39;---;39;39;100,00%;391,55153;108.134;469,67285;37.981
2048;Mühendislik Fakültesi;204810176;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Bilgisayar Mühendisliði (Ýngilizce) (Burslu);SAY;Burslu;10;---;10;---;10;10;100,00%;530,7425;2.662;533,09185;2.139
2048;Mühendislik Fakültesi;204810185;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Bilgisayar Mühendisliði (Ýngilizce) (%50 Ýndirimli);SAY;%50 Ýndirimli;40;---;40;---;40;40;100,00%;468,88483;38.622;514,34615;7.976
2048;Hukuk Fakültesi ;204810219;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Hukuk (%50 Ýndirimli);EA;%50 Ýndirimli;150;---;150;---;150;150;100,00%;359,78459;109.834;474,2974;2.618
2048;Hukuk Fakültesi ;204810228;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Hukuk (Burslu);EA;Burslu;30;---;30;---;30;30;100,00%;492,27199;1.199;521,14707;224
2048;Ýþletme Fakültesi;204810237;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Giriþimcilik (Ýngilizce) (Burslu);EA;Burslu;3;---;3;---;3;3;100,00%;471,08483;2.996;472,70314;2.800
2048;Sosyal Bilimler Fakültesi;204810264;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Psikoloji (Ýngilizce) (%50 Ýndirimli);EA;%50 Ýndirimli;49;---;49;---;49;49;100,00%;343,94187;147.488;477,32539;2.313
2048;Sosyal Bilimler Fakültesi;204810273;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Psikoloji (Ýngilizce) (Burslu);EA;Burslu;12;---;12;---;12;12;100,00%;479,28654;2.128;500,16162;815
2048;Ýþletme Fakültesi;204810334;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Ekonomi (Ýngilizce) (Burslu);EA;Burslu;5;---;5;---;5;5;100,00%;499,4479;847;501,19877;768
2048;Ýþletme Fakültesi;204810343;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Ekonomi (Ýngilizce) (%50 Ýndirimli);EA;%50 Ýndirimli;31;---;31;---;31;31;100,00%;314,48698;235.938;426,87016;13.700
2048;Hukuk Fakültesi ;204810361;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Hukuk (Ücretli);EA;Ücretli;20;---;12;---;20;12;60,00%;353,5162;124.162;370,10019;87.741
2048;Ýþletme Fakültesi;204810397;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Giriþimcilik (Ýngilizce) (%50 Ýndirimli);EA;%50 Ýndirimli;18;---;18;---;18;18;100,00%;289,38444;339.576;421,45609;16.482
2048;Ýþletme Fakültesi;204810476;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Yönetim Biliþim Sistemleri (Fakülte) (Ýngilizce) (Burslu);EA;Burslu;3;---;3;---;3;3;100,00%;486,26341;1.573;491,0454;1.279
2048;Ýþletme Fakültesi;204810485;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Yönetim Biliþim Sistemleri (Fakülte) (Ýngilizce) (%50 Ýndirimli);EA;%50 Ýndirimli;20;---;20;---;20;20;100,00%;331,06783;182.837;411,22334;23.951
2048;Mühendislik Fakültesi;204810564;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Ýnþaat Mühendisliði (Ýngilizce) (Burslu);SAY;Burslu;9;---;9;---;9;9;100,00%;443,10698;60.570;468,73833;38.738
2048;Mühendislik Fakültesi;204810573;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Ýnþaat Mühendisliði (Ýngilizce) (%50 Ýndirimli);SAY;%50 Ýndirimli;49;---;49;---;49;49;100,00%;309,65495;231.678;387,82565;112.120
2048;Mimarlýk ve Tasarým Fakültesi;204810616;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Mimarlýk (Burslu);SAY;Burslu;10;---;10;---;10;10;100,00%;449,04895;55.378;459,42525;46.441
2048;Mimarlýk ve Tasarým Fakültesi;204810634;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Mimarlýk (%50 Ýndirimli);SAY;%50 Ýndirimli;54;---;54;---;54;54;100,00%;322,2252;205.627;424,7404;76.589
2048;Sosyal Bilimler Fakültesi;204810731;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Uluslararasý Ýliþkiler (Ýngilizce) (Burslu);EA;Burslu;7;---;7;---;7;7;100,00%;470,05817;3.121;480,5669;1.995
2048;Sosyal Bilimler Fakültesi;204810749;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Uluslararasý Ýliþkiler (Ýngilizce) (%50 Ýndirimli);EA;%50 Ýndirimli;40;---;40;---;40;40;100,00%;288,21078;345.238;354,41385;122.138
2048;Mimarlýk ve Tasarým Fakültesi;204810837;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Ýç Mimarlýk ve Çevre Tasarýmý (Ýngilizce) (Burslu);EA;Burslu;6;---;6;---;6;6;100,00%;433,38887;11.023;451,86275;5.974
2048;Mimarlýk ve Tasarým Fakültesi;204810846;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Ýç Mimarlýk ve Çevre Tasarýmý (Ýngilizce) (%50 Ýndirimli);EA;%50 Ýndirimli;31;---;31;---;31;31;100,00%;304,64109;272.748;365,41391;97.486
2048;Mimarlýk ve Tasarým Fakültesi;204810855;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Mimarlýk (Ýngilizce) (Ücretli);SAY;Ücretli;10;---;10;---;10;10;100,00%;332,84386;186.202;342,06938;171.002
